link,rank,title,country,description,ep,genres,keywords,aired,network,duration,content_rating,score,num_scored_by,num_watcher,actors,screenwriter,director
https://mydramalist.com/30948-my-healing-love,1603,My Healing Love,South Korea,"The success story follows Im Chi Woo and Choi Jin Yoo as they pursue their own happiness.
Im Chi Woo never wanted to become a good daughter, a good daughter-in-law or a good wife, but she sacrifices herself to take care of her family. She is married to immature Park Wan Seung and she works several part-time jobs to support her family. Under her difficult situation, she keeps smiling and maintaining her",80,"['Romance', 'Life', 'Drama', 'Family']","['Calm Female Lead', 'Calm Male Lead', 'Nice Male Lead', 'Strong Friendship', 'Slow Burn Romance', 'Strong Male Lead', 'Family Relationship', 'Cheating', 'Father-in-law - Daughter-in-law Relationship', 'Part-time Worker Female Lead']",2018-10-14,MBC,35 min.,Not Yet Rated,7.6,260,"1,235","['So Yoo Jin', 'Yeon Jung Hoon', 'Yoon Jong Hoon', 'Ban Hyo Jung', 'Gil Yong Woo', 'Jung Ae Ri']",Won Young Ok ,Kim Sung Yong 
https://mydramalist.com/11800-store-struck-by-lightning,1604,Thunder Store,South Korea,"One day, a stationery store in front of an elementary school is struck by a lightning and a mysterious thing happens.",12,"['Friendship', 'Mystery', 'Youth', 'Fantasy']","['Hearing Animals', 'Elementary School', 'Student Detective', 'Special Power', 'Shapeshifter', 'Investigation']",2013-07-25,Tooniverse,39 min.,G - All Ages,7.6,14,142,"['Kang Ye Bin', 'Kim Gi Cheon', 'Jung Da Bin', 'Kang Han Byul', 'Yang Han Yeol', 'Jung In Seo']",,
https://mydramalist.com/12268-life-tracker-lee-jae-goo,1605,Life Tracker Lee Jae Goo,South Korea,"The struggles of one man and other characters based on their profession of being a labor attorney. After failing the bar exam, Lee Jae Goo becomes a consultant and labor attorney reclaiming the value of life.",2,"['Law', 'Drama', 'Family']",['Miniseries'],2015-02-21,SBS,60 min.,Not Yet Rated,7.6,4,92,"['Park Yong Woo', 'Yoo  Sun', 'Ahn Suk Hwan', 'Son Hwa Ryung', 'Uhm Hyo Sub', 'Choi Jong Hwan']",Heo Seon Hee ,
https://mydramalist.com/696939-nice-na-ik-soo,1606,Nice Na Ik Soo,South Korea,,5,"['Comedy', 'Drama']","['Short Length Series', 'Miniseries', 'Web Series']",2021-04-16,N/A,3 min.,Not Yet Rated,7.6,4,41,"['Lee Il Joon', 'Jin So Yeon']",,
https://mydramalist.com/33314-remember-hari-2,1607,"Remember, Hari 2",South Korea,"Ha Ri goes to a forest house to hang out with her friends. Ha Ri then meets a tarot card reader who  says she's fated to end up with a one-sided love. Plus, who's that mysterious girl calling Kang Lim &quot;oppa&quot;?",8,"['Mystery', 'Horror', 'Romance', 'Supernatural']","['Miniseries', 'Ghost', 'Investigation', 'Youth', 'Suspense']",2019-02-15,Tooniverse,16 min.,15+ - Teens 15 or older,7.6,161,555,"['Lee Hyun Jun', 'Park Ji Ye', 'Jung Sung Young']",,Ko Bong Soo 
https://mydramalist.com/894-life-special-investigation-team,1608,Life Special Investigation Team,South Korea,"This drama is about an insurance investigation team who investigates foul play and insurance cheats. They are a group of normal employees who decide to take a stand, unearthing the truth hidden beneath the lies and discovering the dark secrets of those in power. Everyone has a secret they want to keep under covers forever, and insurance agents and policy holders are no different.",12,"['Action', 'Mystery', 'Romance']","['insurance', 'Investigation']",2008-04-13,MBC,60 min.,15+ - Teens 15 or older,7.6,138,452,"['Uhm Ki Joon', 'Shim Eun Jin', 'Kim Heung Soo', 'Seo Yoo Jung', 'Jung Kyu Soo', 'Sol Bi']",Kim Soo Jin ,"Lee Dong Yoon,  Kim Kyung Hee "
https://mydramalist.com/5842-byul-soon-geom,1609,Byul Soon Geom,South Korea,"The story revolves around criminal investigation and forensic procedures in the late Joseon era, following the activities of an undercover special task force that was established to counter the increasing number of crimes resulting from political turmoil in the period. Kang Seung Jo and Kim Kang Woo lead the team of elite investigators as they uncover the circumstances behind mysterious deaths and other crimes.",20,"['Historical', 'Mystery', 'Drama']","['Historical Fiction', 'Forensic', 'Death', 'Joseon Dynasty', 'Investigation']",2007-10-13,MBC Dramanet,60 min.,Not Yet Rated,7.6,12,170,"['Ohn Joo Wan', 'Kim Boo Sun', 'Park  Hyo Joo', 'Ryu Seung Ryong', 'Kim Mu Yeol', 'Ha Jae Sook']",Yang Jin Ah ,"Kim Byung Soo,  Lee Seung Young "
https://mydramalist.com/4322-the-great-kings-dream,1610,The Great King's Dream,South Korea,"Story about Kim Choon Choo, who led the unification of three ancient kingdoms - Goguryeo, Baekjae and Shilla - and achieved the restoration of Shilla Kingdom. This drama has interpreted the historical records of United Shilla founders, King Taejong Mooyeol and King Moon Moo, with dramatic imaginations. It, also, highlights the leadership of Kim Choon Choo who achieved the most glorious cultural heyday in nation’s history. It is the drama that will",70,"['Historical', 'Drama']","['Three Kingdoms of Korea', 'Historical Fiction', 'Tang Dynasty', 'Sword-fight', 'Baekje Dynasty', 'Silla Dynasty']",2012-09-08,KBS1,57 min.,Not Yet Rated,7.6,135,756,"['Choi Soo Jong', 'Hong Eun Hee', 'Kim Yoo Suk', 'Lee Young Ah', 'Park Joo Mi', 'Kim Ha Kyun']","Kim Seon Deok,  Yoo Dong Yoon ","Shin Chang Seok,  Kim Sang Hwi "
https://mydramalist.com/1079-south-of-the-sun,1611,South of the Sun,South Korea,"South of the Sun is a love story between Kang Sung Jae, who has been in prison despite his innocence and cut off from the world, and Jung Yeun Hee, who appears to be happy on the surface but is suffering from isolation.
They find each other through a letter by coincidence and madly falls in love after finding out the loneliness they share equally. But when ex-fiancee of Sun Jae, Min",16,"['Romance', 'Melodrama']",N/A,2003-08-30,SBS,60 min.,15+ - Teens 15 or older,7.6,5,97,"['Choi Min Soo', 'Choi Myung Gil', 'Yoo  Sun', 'Kang Kyung Hun', 'Kim Joon Sung', 'Choi Jin Ho']",Kim Eun Sook ,Kim Soo Ryong 
https://mydramalist.com/11500-sisters-of-the-sea,1612,Sisters of the Sea,South Korea,A story aout sisters who experience overwhelming success and overcomes conflicts. (Source: bcmaeil),155,['Romance'],N/A,2005-08-01,MBC,45 min.,Not Yet Rated,7.6,5,60,"['Go Jung Min', 'Kim Chan Woo', 'Lee Hyung Chul', 'Lee Yoon Ji', 'Cha Joo Ok', 'Kim So Eun']",Lee Hee Woo ,Kim Keun Hong 
https://mydramalist.com/57617-love-imong,1613,LOVE-Imong,South Korea,,6,['Romance'],"['Love At First Sight', 'Miniseries', 'Web Series', 'Multiple Couples', 'College Life']",2019-12-24,N/A,13 min.,Not Yet Rated,7.6,15,76,"['Kim Bum Su', 'Yoo Byung Hoon']",,
https://mydramalist.com/26062-enemies-from-the-past,1614,Enemies from the Past,South Korea,"After Go Ya’s dad had an affair ten years ago, she had to put college on hold and start earning money to support her mom and siblings. While her life was in the dumps, she met Min Ji Seok, who treated her special and it was the first time a boy had ever made her feel that way. They fell deeply in love. But Ji Seok’s aunt turns out to the very",123,"['Romance', 'Family', 'Melodrama']","['Hardworking Female Lead', 'Soap Opera', 'Father-Daughter Relationship']",2017-11-27,MBC,35 min.,15+ - Teens 15 or older,7.6,195,841,"['Choi Yoon Young', 'Gu Won', 'Go Na Yeon', 'Ahn Jae Mo', 'Han Jin Hee', 'Han Gap Soo']",Kim Ji Eun ,Kim Heung Dong 
https://mydramalist.com/31200-good-morning-double-decker-bus,1615,Good Morning Double-Decker Bus,South Korea,"Dong Hyung and Shi Young continuously have unusual encounters on the double-decker bus. What is going to happen to their relationship - will it turn into something more than just strangers?

~~ A short web series to promote Gyeonggido Tourism.",2,"['Romance', 'School']","['Short Length Series', 'Tourism', 'Miniseries', 'Web Series', 'Advertisement']",2017-11-06,Naver TV Cast,12 min.,13+ - Teens 13 or older,7.6,135,360,"['Kim Dong Hyun', 'Seola']",,
https://mydramalist.com/74859-noise,1616,Noise,South Korea,,7,"['School', 'Youth', 'Supernatural']","['Miniseries', 'Lying', 'Web Series']",2019-03-21,N/A,10 min.,Not Yet Rated,7.6,9,46,"['Son Ye Ji', 'Kim Jin Woo', 'Moon Ji Won', 'Kim Jang Won']",,
https://mydramalist.com/1176-nonstop-3,1617,Nonstop 3,South Korea,This is another season of the Nonstop sitcom which shows the everyday life of students who live in a dorm.,303,"['Comedy', 'Romance', 'Drama', 'Sitcom']","['Dormitory', 'Slice of Life', 'Student', 'Youth', 'Friendship']",2002-05-20,MBC,20 min.,Not Yet Rated,7.6,22,175,"['Son Dam Bi', 'Ha Ha', 'Choi Min Yong', 'Jo Han Sun', 'Kim Jung Hwa', 'Jeon Hye Bin']",Baek Ji Hyun ,Kim Min Shik 
https://mydramalist.com/80247-does-time-deliver,1618,Can You Deliver Time?,South Korea,"An omnibus web series about four individuals filled with regret who are able to order delivery from a mysterious new restaurant called &quot;Your Most Beautiful Days.&quot; The order allows them to relive their past or see their future.

(Source: MyDramaList)",8,"['Life', 'Fantasy']","['Life Lesson', 'Web Series', 'Time Travel', 'Restaurant', 'Secret Crush', 'Omnibus', 'Miniseries', 'Father-Son Relationship', 'Second Chance']",2020-11-20,N/A,15 min.,Not Yet Rated,7.6,100,354,"['Byeon Seo Yoon', 'Choi Ji Hui', 'Park Jae Chan', 'Ha Sung Kwang', 'Jo Ki Sung', 'Lee Han Ik']",,
https://mydramalist.com/5424-my-lifes-golden-age,1619,My Life's Golden Age,South Korea,"When two previously divorced people get married and raise their children together, they name their children after the golden period of life, hwang-geum-ki, hoping that their children will reach this period in life sooner than they did. They have no idea what their children will have to go through before reaching hwang-geum-ki, however. Lee Hwang, the eldest daughter, has been married for five years with a daughter and a successful career, but",56,"['Romance', 'Drama', 'Melodrama']",N/A,2008-08-30,MBC,50 min.,Not Yet Rated,7.6,73,367,"['Lee So Yeon', 'Moon So Ri', 'Lee Jong Won', 'Shin Sung Rok', 'Jin Yi Han', 'Jang Yong']",Lee Jung Sun ,"Kim Dae Jin,  Jung Se Ho "
https://mydramalist.com/13261-make-a-woman-cry,1620,Make A Woman Cry,South Korea,"One difference that separates humans from animals is that people have emotions. So describing the emotions of different characters in a TV drama is an important part of the storytelling process. What is it like for a person to love another person? What is it like for a person to forgive another? This TV drama is made with the premise of influencing people to become gentler and stronger human beings.
(Source: MBC)",40,"['Romance', 'Drama', 'Family', 'Melodrama']","['Father-Son Relationship', 'Male Chases Female First', 'Strong Female Lead', 'Nice Male Lead', 'Rich Man/Poor Woman', 'Multiple Mains', ""Brothers' Relationship"", 'Badass Female Lead', 'Big Family', 'Soap Opera']",2015-04-18,MBC,1 hr. 15 min.,15+ - Teens 15 or older,7.6,253,"1,147","['Kim Jung Eun', 'Song Chang Eui', 'Ha Hee Ra', 'Oh Dae Gyu', 'Lee Tae Ran', 'In Gyo Jin']",Ha Chung Ok ,"Kim Keun Hong,  Park Sang Hoon "
https://mydramalist.com/26476-happy-sisters,1621,Happy Sisters,South Korea,"Yoon Ye Eun's husband of 7 years has a profitable business and they move into a new house. Then, she finds out about his affair. Her sister Yoon Sang Eun is in debt and runs a piano institute. She meets someone through a matchmaking agency and considers entering a contract marriage to pay off her debts.
(Source: SBS International)",120,"['Romance', 'Melodrama']","['Infidelity', 'Older Woman/Younger Man', 'Divorce', 'Marriage of Convenience', 'Multiple Couples', 'Rich Man/Poor Woman']",2017-12-04,SBS,35 min.,15+ - Teens 15 or older,7.6,142,470,"['Shim Yi Young', 'Han Young', 'Oh Dae Gyu', 'Kang Seo Joon', 'Lee Shi Kang', 'Ban So Young']",,"Lee Jung Hoon,  Ko Heung Sik "
https://mydramalist.com/21419-cat-chef,1622,Cat Chef,South Korea,"The story of a Korean cuisine chef, Yeo Moon Joon who runs a restaurant in Vietnam. The drama introduces various recipes that are as sweet as the romantic love story of the young and talented chef and his beautiful lady customer with incredibly sensitive palate.",10,['Food'],['Miniseries'],2016-11-21,O'live,35 min.,Not Yet Rated,7.6,8,513,"['Lee Ki Woo', 'Kim So Ra', 'Han Yoo Yi', 'Yook Jin Soo']",,
https://mydramalist.com/54985-somehow-family,1623,Somehow Family,South Korea,"The story of a married couple, Sung Dong Il and Jin Hee Kyung, who run a boarding house near the airport and live with various people who work at the airport.

(Source: HanCinema)",12,"['Romance', 'Drama', 'Family', 'Sitcom']","['Boarding House', 'Comedy', ""Brothers' Relationship"", 'Widower', 'Secret Crush', 'Bickering Couple', 'Restaurant', 'Neighbors', 'Married Couple', 'Airport']",2021-03-21,TV Chosun,60 min.,15+ - Teens 15 or older,7.6,91,989,"['Sung Dong Il', 'Jin Hee Kyung', 'Kim Kwang Gyu', 'Andreas Varsakopoulos', 'Lee Bon', 'Gil Eun Hye']",,
https://mydramalist.com/33672-i-hate-going-to-work,1624,I Hate Going to Work,South Korea,"A slice-of-life office drama about people who don't want to go to work that will resonate with everyday office workers.

(Source: HanCinema)",12,"['Business', 'Comedy', 'Life', 'Drama']","['Office Life', 'Office Worker', 'Workplace', 'Mockumentary']",2019-04-09,KBS2,59 min.,Not Yet Rated,7.6,77,626,"['Kim Dong Wan', 'Han Soo Yeon', 'So Ju Yeon', 'Kim Kwan Soo', 'Lee Hwang Ui', 'Kim Joong Don']",Park So Young ,Seo Joo Wan 
https://mydramalist.com/8217-springtime,1625,Springtime,South Korea,"Life and love for young people living in the '90s with their dreams heading towards the millennium. Yet their dreams are not lofty aspirations but realisable ordinary ones that each of us embraces in our hearts. The main character Hyun Woo, a boyish and outgoing young man is a computer mechanic who is dilligent at work and loves to do all kinds of sports. Deep in his heart, he has never forgotten",10,"['Romance', 'Youth', 'Drama', 'Melodrama']","['Miniseries', 'Ex-girlfriend Comes Back', 'Terminal illness', 'Love Square', 'Office Romance', 'Female Chases Male First', 'Unrequited Love']",1999-03-01,MBC,60 min.,Not Yet Rated,7.6,35,163,"['Jang Dong Gun', 'Kim Hyun Joo', 'Kim Ja Ok', 'Hwang In Sung', 'Hwang Soo Jung', 'Song Jae Ho']",,"Lee Joo Hwan,  Kim Sa Hyun,  Lee Chang Soon "
https://mydramalist.com/3194-queen-insoo,1626,Queen Insoo,South Korea,"Queen Insu (1437~1504) was the wife of king Deok Jong and a daughter of Hanh Wak, the second state councilor. Since the 2nd year of Sung Jong's reign, she was called Queen Insu. she was evaluated as the best stateswoman in Joseon. This drama series depicts the ill-fated relationships of three women and their destinies. During the era of king Dan Jong, the sixth king of the Joseon Dynasty, Prince Soo Yang’s",60,"['Historical', 'Drama']","['King Male Lead', 'Historical Figure', 'Historical Fiction', 'Sejong The Great', 'Royalty', 'Strong Female Lead', 'Joseon Dynasty']",2011-12-03,jTBC,60 min.,15+ - Teens 15 or older,7.6,192,"1,139","['Ham Eun Jung', 'Chae Shi Ra', 'Kim Young Ho', 'Jang Hee Woong', 'Han In Soo', 'Yoo Joo Hee']",Jung Ha Yeon ,"Lee Tae Gon,  Noh Jong Chan "
https://mydramalist.com/1067-golden-era-of-daughter-in-law,1627,Golden Era of Daughter in Law,South Korea,"Jo Mi Jin is a new employee of an apparel company who later then becomes the daughter-in-law of a family running a pork hock restaurant with a 60-year-old tradition. Lee Bok Soo, the eldest son of the family, is a planning director at the company Mi Jin works at. 
The drama will revolve around the life of a new generation daughter-in-law. Things get complicated when Mi Jin's older brother, In Woo, falls",52,"['Comedy', 'Romance', 'Drama', 'Family']","['Tomboy', 'Controlling parent', 'Secondary Couple', 'Eccentric Female Lead', 'Forbidden Love', 'Sassy Female Lead', 'Family Relationship', 'Older Man/Younger Woman', 'Married Couple', 'Mother-Son Relationship']",2007-07-28,KBS2,60 min.,15+ - Teens 15 or older,7.6,111,378,"['Lee Soo Kyung', 'Kim Ji Hoon', 'Seo Young Hee', 'Lee Pil Mo', 'Park In Hwan', 'Youn Yuh Jung']",Jo Jung Seon ,
https://mydramalist.com/30491-remember-hari,1628,"Remember, Hari",South Korea,"The story takes place in a high school. Hari just becomes a high school student and with her friend, they will experience mysterious events in their dormitory.
(Source: kpopmap)",12,"['Mystery', 'Horror', 'Romance', 'Supernatural']","['Warm Female Lead', 'Shy Male Lead', 'High School', 'Transfer student', 'Web Series', 'Ghost', 'Love Triangle', 'Investigation', 'Youth', 'School']",2018-08-02,Tooniverse,18 min.,13+ - Teens 13 or older,7.6,234,825,"['Lee Hyun Jun', 'Park Ji Ye', 'Lee Dong Gil', 'Jung Sung Young']",,
